host_listings_count,review_scores_rating,neighbourhood_cleansed,property_type,accommodates,room_type,bedrooms,beds,price,minimum_nights,bathrooms_text,maximum_nights,number_of_reviews,latitude,longitude
1.0,4.620987361262592,Ipanema,Entire rental unit,5,Entire home/apt,2.0,5.0,400.0,4,2.0,1125,0,-22.98716390279321,-43.1946282883793
1.0,5.0,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,500.0,6,1.0,15,1,-22.98458,-43.19152
1.0,5.0,Leblon,Entire rental unit,5,Entire home/apt,2.0,3.0,750.0,2,2.0,1125,6,-22.98499,-43.22235
8.0,4.76,Barra da Tijuca,Entire rental unit,8,Entire home/apt,1.0,8.0,556.0,2,1.0,1125,106,-23.01021,-43.36507
3.0,5.0,Leme,Private room in guest suite,2,Private room,1.0,2.0,129.0,1,1.0,1125,2,-22.96256,-43.17009
1.0,5.0,Copacabana,Private room in rental unit,3,Private room,1.0,3.0,130.0,3,1.0,15,6,-22.96525,-43.17636
0.0,5.0,Leme,Entire rental unit,4,Entire home/apt,1.0,2.0,530.0,5,2.0,15,2,-22.96274,-43.17216
2.0,4.26,Copacabana,Entire rental unit,5,Entire home/apt,1.0,6.0,424.0,2,1.0,1125,24,-22.98382,-43.19032
1.0,5.0,Joá,Entire condominium (condo),6,Entire home/apt,3.0,3.0,2000.0,3,3.0,1125,3,-23.01275,-43.2915
2.0,4.44,Copacabana,Entire rental unit,3,Entire home/apt,0.0,1.0,371.0,2,1.0,1125,9,-22.97156,-43.18797
1.0,5.0,Ipanema,Entire rental unit,2,Entire home/apt,2.0,1.0,550.0,6,1.0,1125,1,-22.98492,-43.19579
0.0,5.0,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,250.0,2,1.0,30,4,-22.97164,-43.1918
2.0,4.78,Praça da Bandeira,Entire rental unit,2,Entire home/apt,0.0,2.0,90.0,2,1.0,1125,49,-22.91557,-43.21115
21.0,4.33,Barra da Tijuca,Entire condominium (condo),10,Entire home/apt,4.0,4.0,8926.0,1,3.0,1125,3,-23.01122,-43.33575
0.0,5.0,Copacabana,Entire rental unit,8,Entire home/apt,3.0,5.0,650.0,3,2.0,90,1,-22.98266,-43.1929
1.0,5.0,Recreio dos Bandeirantes,Private room in condominium (condo),3,Private room,1.0,2.0,170.0,2,1.0,1125,4,-23.02546,-43.47967
0.0,4.620987361262592,Urca,Entire guest suite,1,Entire home/apt,1.0,1.0,227.0,7,1.0,31,0,-22.94701,-43.16284
1.0,4.620987361262592,Cosmos,Private room in residential home,3,Private room,2.0,0.0,110.0,1,1.0,1125,0,-22.92033,-43.60829
1.0,4.620987361262592,Leblon,Entire rental unit,6,Entire home/apt,3.0,3.0,5225.0,6,4.0,30,0,-22.98422,-43.22391
2.0,4.620987361262592,Jardim Botânico,Private room in barn,2,Private room,0.0,0.0,454.0,1,0.0,1125,0,-22.96639,-43.22006
0.0,5.0,Botafogo,Private room in condominium (condo),2,Private room,1.0,1.0,150.0,1,1.0,7,15,-22.95261,-43.18598
12.0,4.0,Copacabana,Entire rental unit,4,Entire home/apt,2.0,3.0,600.0,3,2.0,1125,1,-22.96969,-43.17994
2.0,4.620987361262592,Copacabana,Private room in rental unit,2,Private room,1.0,2.0,154.0,2,1.0,7,0,-22.98542,-43.19144
0.0,4.67,Copacabana,Entire rental unit,4,Entire home/apt,2.0,3.0,543.0,1,1.0,1125,3,-22.97628,-43.19214
0.0,5.0,Botafogo,Entire rental unit,6,Entire home/apt,3.0,5.0,800.0,1,1.0,30,1,-22.94827,-43.19259
2.0,4.620987361262592,Copacabana,Private room in condominium (condo),2,Private room,1.0,1.0,100.0,8,1.0,10,0,-22.96292,-43.17977
0.0,4.9,Copacabana,Entire rental unit,4,Entire home/apt,1.0,3.0,348.0,2,1.0,65,67,-22.97859,-43.18972
65.0,4.5,Gávea,Entire rental unit,7,Entire home/apt,2.0,5.0,1467.0,1,2.0,1125,4,-22.97586,-43.22891
65.0,4.77,Lagoa,Entire rental unit,4,Entire home/apt,1.0,2.0,1475.0,1,1.0,1125,13,-22.97952,-43.20392
31.0,4.27,Copacabana,Entire rental unit,3,Entire home/apt,1.0,2.0,678.0,2,1.0,1125,33,-22.97774,-43.1881
1.0,4.620987361262592,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,397.0,5,1.0,1125,0,-22.98261,-43.19615
94.0,4.75,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,600.0,1,1.0,1125,16,-22.98484,-43.19282
1.0,4.620987361262592,Gávea,Private room in rental unit,3,Private room,1.0,1.0,200.0,1,1.0,1125,0,-22.98033,-43.24311
0.0,5.0,Copacabana,Entire loft,4,Entire home/apt,1.0,2.0,400.0,1,1.0,1125,8,-22.96532,-43.17855
12.0,4.43,Flamengo,Entire rental unit,2,Entire home/apt,1.0,1.0,200.0,3,1.0,89,7,-22.92713,-43.17381
0.0,5.0,Copacabana,Private room in rental unit,4,Private room,2.0,3.0,800.0,2,1.0,10,2,-22.96798,-43.18812
2.0,4.620987361262592,Praça da Bandeira,Entire cottage,15,Entire home/apt,3.0,12.0,787.0,2,3.0,30,0,-22.909975,-43.209564
1.0,0.0,Piedade,Entire rental unit,4,Entire home/apt,2.0,2.0,120.0,1,1.0,28,1,-22.8859,-43.30828
0.0,5.0,Leblon,Entire rental unit,4,Entire home/apt,3.0,3.0,250.0,2,2.0,1125,8,-22.98524,-43.22734
10.0,4.620987361262592,Copacabana,Entire rental unit,5,Entire home/apt,1.0,2.0,200.0,2,1.0,360,0,-22.98529,-43.19012
30.0,4.620987361262592,Barra da Tijuca,Entire serviced apartment,4,Entire home/apt,0.0,2.0,1414.0,2,1.0,1125,0,-23.01004,-43.32606
88.0,4.9,Ipanema,Entire rental unit,2,Entire home/apt,1.0,2.0,1050.0,1,2.0,1125,20,-22.98573,-43.19297
4.0,4.620987361262592,Paquetá,Private room in residential home,2,Private room,1.0,1.0,200.0,2,1.0,1125,0,-22.75144,-43.1044
4.0,5.0,Paquetá,Entire residential home,6,Entire home/apt,3.0,4.0,806.0,2,1.0,1125,1,-22.75239,-43.10649
0.0,5.0,Botafogo,Entire rental unit,4,Entire home/apt,2.0,3.0,400.0,5,2.0,15,2,-22.95804,-43.19574
3.0,4.88,Leblon,Entire rental unit,5,Entire home/apt,2.0,2.0,588.0,5,2.0,90,8,-22.98295,-43.22058
0.0,4.75,Barra da Tijuca,Entire serviced apartment,4,Entire home/apt,1.0,2.0,1150.0,5,1.0,1125,4,-23.014357,-43.309513
0.0,4.620987361262592,Copacabana,Entire rental unit,4,Entire home/apt,1.0,3.0,500.0,15,1.0,45,0,-22.9679,-43.17967
1.0,5.0,Copacabana,Entire rental unit,6,Entire home/apt,3.0,3.0,1000.0,2,2.0,7,11,-22.96822,-43.18264
2.0,4.64,Copacabana,Entire rental unit,4,Entire home/apt,2.0,3.0,357.0,3,1.0,1125,22,-22.96753,-43.1853
1.0,4.620987361262592,Copacabana,Entire rental unit,3,Entire home/apt,1.0,2.0,218.0,3,1.0,29,0,-22.97395,-43.19014
1.0,4.8,Ipanema,Entire rental unit,4,Entire home/apt,2.0,2.0,693.0,7,2.0,1125,11,-22.98387,-43.20278
2.0,4.94,Laranjeiras,Entire residential home,4,Entire home/apt,1.0,2.0,400.0,3,1.0,90,17,-22.93548,-43.19498
4.0,0.0,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,360.0,7,1.0,1125,2,-22.9818,-43.19064
2.0,5.0,Santa Teresa,Shared room in hostel,12,Shared room,1.0,12.0,171.0,1,2.0,28,1,-22.91486,-43.18114
1.0,5.0,Barra da Tijuca,Entire serviced apartment,6,Entire home/apt,1.0,4.0,513.0,3,1.0,30,53,-23.01,-43.32876
0.0,5.0,Santa Teresa,Entire rental unit,6,Entire home/apt,0.0,1.0,350.0,3,1.0,10,3,-22.92049,-43.18154
0.0,0.0,Copacabana,Private room in rental unit,4,Private room,2.0,3.0,800.0,5,1.0,1125,1,-22.98465,-43.1936
239.0,4.620987361262592,Leme,Entire rental unit,4,Entire home/apt,1.0,3.0,725.0,5,1.0,1125,0,-22.96454,-43.17156
3.0,4.67,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,847.0,2,1.0,90,3,-22.97173,-43.19026
0.0,4.620987361262592,Jacarepaguá,Private room in rental unit,4,Private room,2.0,4.0,364.0,5,2.0,90,0,-22.97086,-43.38109
239.0,4.620987361262592,Copacabana,Entire rental unit,3,Entire home/apt,0.0,1.0,690.0,5,1.0,1125,0,-22.98486,-43.1923
2.0,4.25,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,229.0,3,1.0,15,4,-22.96537,-43.17882
0.0,4.0,Leblon,Private room in rental unit,2,Private room,1.0,2.0,150.0,1,1.0,30,1,-22.98507,-43.22602
88.0,4.5,Copacabana,Room in aparthotel,2,Private room,1.0,1.0,540.0,1,1.0,1125,4,-22.97523,-43.18735
88.0,4.75,Copacabana,Entire rental unit,6,Entire home/apt,3.0,4.0,1050.0,1,2.0,1125,4,-22.97106,-43.184
1.0,5.0,Botafogo,Entire condominium (condo),4,Entire home/apt,3.0,3.0,1276.0,8,3.0,1125,1,-22.95599,-43.18198
2.0,4.620987361262592,Barra da Tijuca,Private room in condominium (condo),1,Private room,1.0,1.0,200.0,3,1.0,1125,0,-22.99682,-43.41496
6.0,5.0,Leblon,Entire rental unit,3,Entire home/apt,1.0,2.0,397.0,2,1.0,1125,8,-22.98414,-43.22296
3.0,5.0,Gávea,Private room in residential home,2,Private room,1.0,1.0,280.0,2,1.0,10,3,-22.98262,-43.24147
1.0,3.0,Centro,Entire condominium (condo),4,Entire home/apt,1.0,1.0,110.0,2,1.0,15,2,-22.91219,-43.17932
0.0,5.0,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,300.0,2,1.0,1125,1,-22.96243,-43.17453
1.0,4.33,Catete,Entire rental unit,5,Entire home/apt,2.0,2.0,258.0,3,1.0,365,6,-22.92593,-43.1794
0.0,4.620987361262592,Cidade Nova,Private room in rental unit,2,Private room,1.0,1.0,160.0,2,1.0,1125,0,-22.91075,-43.20205
7.0,4.620987361262592,Copacabana,Shared room in rental unit,5,Shared room,1.0,5.0,140.0,3,1.0,1125,0,-22.97518,-43.1898
0.0,5.0,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,274.0,3,1.0,5,2,-22.96757,-43.18631
3.0,4.620987361262592,Jacarepaguá,Entire condominium (condo),3,Entire home/apt,2.0,4.0,400.0,2,1.0,1125,0,-22.97247,-43.41196
0.0,5.0,Copacabana,Entire rental unit,6,Entire home/apt,1.0,1.0,564.0,4,1.0,1125,46,-22.96512,-43.18027
36.0,4.88,Leblon,Entire rental unit,3,Entire home/apt,1.0,2.0,827.0,2,1.0,90,33,-22.98345,-43.21988
4.0,4.33,Copacabana,Entire rental unit,4,Entire home/apt,1.0,1.0,606.0,1,1.0,1125,6,-22.96884,-43.18652
1.0,5.0,Copacabana,Shared room in rental unit,3,Shared room,1.0,5.0,200.0,1,1.0,1125,2,-22.96438,-43.17526
0.0,5.0,São Conrado,Entire condominium (condo),3,Entire home/apt,0.0,3.0,400.0,2,1.0,60,2,-22.99308,-43.27325
1.0,5.0,Catete,Entire rental unit,3,Entire home/apt,1.0,2.0,485.0,2,1.0,31,11,-22.92873,-43.17902
3.0,4.71,Ipanema,Entire rental unit,4,Entire home/apt,1.0,1.0,1141.0,2,1.0,120,7,-22.98435,-43.19783
1.0,4.85,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,493.0,6,1.0,60,13,-22.98313,-43.192
0.0,5.0,Santa Teresa,Entire residential home,4,Entire home/apt,0.0,2.0,350.0,2,1.0,1125,3,-22.91859,-43.17824
0.0,5.0,Santa Teresa,Entire loft,3,Entire home/apt,0.0,2.0,429.0,2,1.0,1125,13,-22.91805,-43.18039
5.0,5.0,Leme,Entire rental unit,3,Entire home/apt,1.0,2.0,306.0,3,1.0,1125,3,-22.96495,-43.17302
16.0,4.620987361262592,Bonsucesso,Private room in condominium (condo),1,Private room,1.0,0.0,60.0,2,6.0,1125,0,-22.86159,-43.25521
16.0,5.0,Bonsucesso,Private room in condominium (condo),1,Private room,1.0,0.0,60.0,2,6.0,1125,2,-22.85976,-43.25302
16.0,5.0,Bonsucesso,Private room in condominium (condo),1,Private room,1.0,0.0,60.0,1,6.0,1125,1,-22.8601,-43.253
10.0,4.620987361262592,Copacabana,Entire rental unit,4,Entire home/apt,1.0,1.0,743.0,2,1.0,360,0,-22.96731,-43.18378
2.0,5.0,São Cristóvão,Private room in residential home,4,Private room,1.0,3.0,171.0,1,1.0,1125,7,-22.90346,-43.2226
1.0,4.68,Leblon,Private room in rental unit,2,Private room,1.0,1.0,414.0,1,1.0,1125,31,-22.98691,-43.22484
23.0,4.83,Barra da Tijuca,Entire rental unit,5,Entire home/apt,3.0,3.0,556.0,3,2.0,1125,12,-23.00394,-43.37079
1.0,4.620987361262592,Copacabana,Entire rental unit,4,Entire home/apt,2.0,3.0,850.0,3,1.0,1125,0,-22.97097,-43.18752
0.0,4.74,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,464.0,2,1.0,30,23,-22.97578,-43.18975
102.0,4.77,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,563.0,1,1.0,1125,31,-22.97638,-43.18883
2.0,4.620987361262592,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,350.0,10,1.0,1125,0,-22.97491,-43.18814
1.0,5.0,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,2.0,615.0,3,3.0,1125,11,-23.00339,-43.39323
4.0,5.0,Flamengo,Entire rental unit,3,Entire home/apt,1.0,4.0,246.0,4,1.0,1125,12,-22.92824,-43.17638
0.0,5.0,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,657.0,3,2.0,1125,22,-22.96423,-43.17573
0.0,4.97,Recreio dos Bandeirantes,Entire rental unit,4,Entire home/apt,2.0,2.0,281.0,2,1.0,30,37,-23.01945,-43.47838
31.0,4.63,Copacabana,Entire rental unit,4,Entire home/apt,0.0,4.0,801.0,2,1.0,1125,49,-22.97581,-43.18995
4.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,2.0,16.0,600.0,4,2.0,30,0,-22.97239,-43.18691
53.0,4.620987361262592,Copacabana,Entire rental unit,8,Entire home/apt,2.0,4.0,1000.0,90,2.0,90,0,-22.9756,-43.18911
0.0,4.92,Barra da Tijuca,Entire condominium (condo),3,Entire home/apt,1.0,1.0,500.0,2,1.0,1125,13,-23.01033,-43.32184
2.0,4.77,Barra da Tijuca,Entire serviced apartment,2,Entire home/apt,1.0,2.0,400.0,3,1.0,1125,13,-23.01294,-43.38359
4.0,5.0,Copacabana,Entire rental unit,5,Entire home/apt,1.0,4.0,449.0,3,1.0,1125,1,-22.96267,-43.17433
3.0,5.0,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,3.0,321.0,2,1.0,1125,1,-22.96942,-43.39779
0.0,4.67,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,600.0,7,1.0,90,3,-22.9661,-43.18287
2.0,4.620987361262592,Copacabana,Entire rental unit,7,Entire home/apt,2.0,1.0,1500.0,30,1.0,1125,0,-22.96129,-43.17484
0.0,5.0,Urca,Entire rental unit,4,Entire home/apt,2.0,2.0,630.0,5,1.0,300,28,-22.94829,-43.16373
4.0,4.9,Jacarepaguá,Entire condominium (condo),2,Entire home/apt,1.0,1.0,491.0,12,1.0,1125,10,-22.97023,-43.35928
0.0,5.0,Santa Teresa,Entire rental unit,6,Entire home/apt,3.0,3.0,779.0,3,2.0,1125,3,-22.91847,-43.18427
3.0,4.0,Copacabana,Entire rental unit,5,Entire home/apt,1.0,7.0,677.0,6,1.0,30,1,-22.96908,-43.1848
46.0,3.0,Leblon,Entire rental unit,8,Entire home/apt,5.0,7.0,2000.0,7,3.0,900,1,-22.9821,-43.21817
1.0,5.0,Santa Teresa,Private room in rental unit,2,Private room,1.0,1.0,150.0,7,1.0,1125,5,-22.91764,-43.18361
0.0,5.0,Copacabana,Entire rental unit,4,Entire home/apt,3.0,3.0,600.0,5,2.0,30,1,-22.96207,-43.17534
0.0,5.0,Ipanema,Entire rental unit,4,Entire home/apt,2.0,2.0,850.0,5,1.0,1125,2,-22.98213,-43.20327
0.0,5.0,Lagoa,Entire serviced apartment,4,Entire home/apt,1.0,3.0,700.0,5,1.0,1125,1,-22.96196,-43.20489
0.0,4.92,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,400.0,3,1.0,1125,62,-22.9761,-43.19107
0.0,2.0,Leme,Entire rental unit,6,Entire home/apt,2.0,6.0,1136.0,3,2.0,180,1,-22.96081,-43.1657
0.0,4.9,Copacabana,Entire rental unit,5,Entire home/apt,2.0,2.0,514.0,2,2.0,30,10,-22.97900991520109,-43.19111750056294
1.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,0.0,4.0,1986.0,2,1.0,5,0,-22.9699,-43.18684
1.0,4.8,Copacabana,Entire rental unit,3,Entire home/apt,1.0,2.0,254.0,2,1.0,1125,70,-22.98243,-43.19034
5.0,5.0,Barra da Tijuca,Entire serviced apartment,3,Entire home/apt,1.0,2.0,371.0,4,1.0,1125,3,-23.00554,-43.34172
2.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,4.0,5.0,2343.0,3,2.0,30,0,-22.9748,-43.18755
1.0,0.0,Jacarepaguá,Private room in guest suite,2,Private room,1.0,1.0,50.0,1,1.0,1125,1,-22.96678,-43.3973
2.0,4.620987361262592,Ipanema,Entire rental unit,8,Entire home/apt,4.0,5.0,1992.0,3,6.0,1125,0,-22.98108,-43.20513
2.0,5.0,Ipanema,Entire rental unit,4,Entire home/apt,2.0,2.0,929.0,2,2.0,1125,1,-22.97995,-43.20061
2.0,4.57,Copacabana,Entire rental unit,3,Entire home/apt,1.0,4.0,114.0,15,1.0,1125,7,-22.96469,-43.17805
2.0,5.0,Copacabana,Entire loft,4,Entire home/apt,0.0,2.0,213.0,3,1.0,90,10,-22.96447,-43.17438
1.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,1.0,4.0,283.0,1,2.0,1125,0,-22.97694,-43.19153
2.0,5.0,Leblon,Entire rental unit,6,Entire home/apt,3.0,3.0,1457.0,3,2.0,10,3,-22.98009,-43.22152
1.0,5.0,Copacabana,Entire rental unit,6,Entire home/apt,3.0,4.0,943.0,1,3.0,1125,9,-22.97443,-43.1864
0.0,4.5,Copacabana,Entire rental unit,3,Entire home/apt,0.0,1.0,190.0,3,1.0,1125,2,-22.97049,-43.18518
12.0,1.0,Jacarepaguá,Entire rental unit,10,Entire home/apt,2.0,6.0,300.0,1,1.0,120,1,-22.9719,-43.41117
0.0,4.97,Centro,Entire rental unit,3,Entire home/apt,2.0,2.0,138.0,2,1.0,30,36,-22.91405,-43.18681
0.0,4.620987361262592,Camorim,Private room in condominium (condo),1,Private room,1.0,0.0,120.0,2,1.0,1125,0,-22.97811,-43.41522
0.0,4.620987361262592,Jacaré,Entire residential home,6,Entire home/apt,3.0,3.0,459.0,4,2.0,7,0,-22.89314,-43.25913
0.0,4.620987361262592,Ipanema,Entire serviced apartment,2,Entire home/apt,1.0,1.0,900.0,5,1.0,1125,0,-22.9869,-43.19828
2.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,4.0,4.0,2314.0,3,2.0,30,0,-22.97319,-43.18572
3.0,4.620987361262592,Copacabana,Entire rental unit,8,Entire home/apt,2.0,7.0,350.0,2,1.0,59,0,-22.97251,-43.18659
1.0,4.620987361262592,Copacabana,Shared room in rental unit,1,Shared room,1.0,1.0,185.0,4,2.0,1125,0,-22.97304,-43.18998
1.0,0.0,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,160.0,5,1.0,15,1,-22.96949,-43.19025
0.0,3.5,Glória,Private room in rental unit,3,Private room,1.0,1.0,250.0,3,1.0,1125,2,-22.92054,-43.17738
3.0,5.0,Flamengo,Entire rental unit,2,Entire home/apt,1.0,1.0,237.0,3,1.0,1125,2,-22.93671,-43.17886
0.0,4.620987361262592,Leme,Entire rental unit,4,Entire home/apt,1.0,2.0,1200.0,3,1.0,30,0,-22.96133,-43.17138
3.0,5.0,Botafogo,Entire rental unit,2,Entire home/apt,1.0,1.0,357.0,3,2.0,20,2,-22.95385,-43.1828
10.0,4.39,Copacabana,Entire rental unit,6,Entire home/apt,3.0,3.0,1046.0,1,2.0,1125,33,-22.97719,-43.18999
0.0,4.620987361262592,Recreio dos Bandeirantes,Entire condominium (condo),4,Entire home/apt,2.0,2.0,296.0,2,2.0,8,0,-23.0062,-43.44021
4.0,4.88,Barra da Tijuca,Entire condominium (condo),4,Entire home/apt,1.0,2.0,676.0,5,1.0,28,24,-23.0104,-43.36511
0.0,4.620987361262592,Catete,Entire rental unit,7,Entire home/apt,3.0,5.0,1200.0,5,2.0,100,0,-22.92668,-43.17843
8.0,4.620987361262592,Copacabana,Entire rental unit,5,Entire home/apt,2.0,4.0,764.0,2,2.0,2,0,-22.98346,-43.18994
1.0,3.8,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,80.0,2,2.0,1125,6,-22.98178,-43.19133
2.0,4.620987361262592,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,2.0,260.0,5,2.0,1125,0,-22.96944,-43.39118
1.0,4.63,Copacabana,Entire rental unit,4,Entire home/apt,0.0,1.0,364.0,1,1.0,1125,65,-22.96408,-43.1787
0.0,4.89,Copacabana,Entire rental unit,4,Entire home/apt,0.0,2.0,206.0,2,1.0,1125,35,-22.96927,-43.18877
2.0,4.620987361262592,Paquetá,Entire cottage,8,Entire home/apt,3.0,5.0,900.0,2,3.0,1125,0,-22.75372,-43.10573
0.0,4.6,Copacabana,Entire condominium (condo),4,Entire home/apt,1.0,2.0,333.0,3,1.0,1125,15,-22.98199,-43.19339
0.0,5.0,Copacabana,Entire rental unit,4,Entire home/apt,2.0,2.0,700.0,3,1.0,10,6,-22.96879,-43.184
1.0,4.8,Barra da Tijuca,Entire residential home,10,Entire home/apt,5.0,7.0,3886.0,3,4.0,1125,22,-23.00911,-43.35387
0.0,4.620987361262592,Leblon,Private room in rental unit,2,Private room,1.0,0.0,579.0,4,1.0,9,0,-22.98267,-43.22431
4.0,4.620987361262592,Gávea,Entire rental unit,6,Entire home/apt,3.0,6.0,1500.0,4,1.0,7,0,-22.980600862379045,-43.23943388395024
0.0,4.77,Ipanema,Entire rental unit,4,Entire home/apt,2.0,2.0,261.0,3,2.0,1125,13,-22.98328,-43.20653
1.0,0.0,Centro,Shared room in guest suite,2,Shared room,1.0,2.0,54000.0,100,1.0,1125,1,-22.91394,-43.18164
0.0,5.0,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,215.0,3,1.0,1125,1,-22.96552,-43.17488
1.0,5.0,Santa Teresa,Private room in residential home,2,Private room,2.0,2.0,80.0,1,2.0,1125,2,-22.91795,-43.17986
3.0,5.0,Copacabana,Entire condominium (condo),5,Entire home/apt,2.0,4.0,1000.0,3,2.0,1125,1,-22.96011,-43.17595
1.0,4.620987361262592,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,120.0,40,2.0,1125,0,-22.96473,-43.17878
1.0,4.620987361262592,Joá,Private room in residential home,2,Private room,1.0,1.0,250.0,2,2.0,7,0,-23.01183,-43.29001
1.0,4.620987361262592,Jardim Botânico,Entire rental unit,3,Entire home/apt,1.0,1.0,255.0,10,1.0,1125,0,-22.96481,-43.23222
0.0,4.9,Copacabana,Entire rental unit,4,Entire home/apt,1.0,3.0,779.0,3,1.0,1125,21,-22.9679,-43.18506
1.0,4.69,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,267.0,2,1.0,1125,16,-22.98505,-43.19048
4.0,4.620987361262592,Tijuca,Private room in rental unit,2,Private room,1.0,1.0,500.0,1,1.0,1125,0,-22.91807,-43.22295
2.0,5.0,Copacabana,Private room in rental unit,3,Private room,1.0,2.0,300.0,2,2.0,1125,1,-22.9803,-43.19053
5.0,5.0,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,170.0,7,1.0,30,1,-22.98172,-43.19173
1.0,5.0,Copacabana,Entire rental unit,5,Entire home/apt,1.0,2.0,400.0,3,2.0,10,1,-22.96651,-43.18401
0.0,4.620987361262592,Copacabana,Entire rental unit,3,Entire home/apt,1.0,2.0,350.0,4,1.0,7,0,-22.96852,-43.18666
2.0,4.8,Copacabana,Entire rental unit,5,Entire home/apt,2.0,3.0,400.0,3,1.0,1125,6,-22.9618,-43.17655
0.0,5.0,Laranjeiras,Entire rental unit,3,Entire home/apt,1.0,1.0,250.0,6,2.0,15,1,-22.93145,-43.1796
12.0,5.0,Copacabana,Private room in rental unit,2,Private room,1.0,2.0,293.0,3,1.0,90,2,-22.97108,-43.18761
1.0,4.5,Tijuca,Private room in rental unit,2,Private room,1.0,2.0,150.0,2,2.0,1125,2,-22.92,-43.21777
2.0,4.75,Copacabana,Entire rental unit,3,Entire home/apt,1.0,2.0,607.0,7,1.0,30,36,-22.98264,-43.19126
1.0,4.97,Copacabana,Entire rental unit,2,Entire home/apt,1.0,2.0,674.0,1,1.0,30,29,-22.97332,-43.18831
1.0,0.0,Centro,Entire guest suite,2,Entire home/apt,0.0,1.0,250.0,15,1.0,1125,1,-22.91564,-43.18903
9.0,4.33,Copacabana,Entire condominium (condo),4,Entire home/apt,1.0,1.0,417.0,8,1.0,1125,3,-22.962,-43.17598
2.0,4.620987361262592,Copacabana,Entire rental unit,2,Entire home/apt,1.0,2.0,429.0,5,1.0,1125,0,-22.97598,-43.19328
1.0,4.620987361262592,Copacabana,Entire rental unit,3,Entire home/apt,1.0,2.0,850.0,2,1.0,6,0,-22.96285,-43.17535
7.0,4.620987361262592,Copacabana,Private room in rental unit,2,Private room,1.0,2.0,300.0,4,1.0,1125,0,-22.97366,-43.19022
1.0,5.0,Copacabana,Entire rental unit,2,Entire home/apt,1.0,2.0,400.0,30,1.0,60,1,-22.9641,-43.17481
1.0,4.620987361262592,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,200.0,3,1.0,102,0,-22.96362,-43.1755
0.0,5.0,Copacabana,Entire rental unit,4,Entire home/apt,1.0,1.0,500.0,7,1.0,30,1,-22.98224,-43.19458
0.0,5.0,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,3.0,1050.0,1,2.0,1125,4,-23.00603,-43.32506
1.0,3.0,Ipanema,Entire rental unit,2,Entire home/apt,1.0,1.0,512.0,3,1.0,1125,1,-22.98385,-43.20816
5.0,5.0,Santa Teresa,Private room in rental unit,3,Private room,1.0,2.0,80.0,5,1.0,90,3,-22.93507,-43.20099
65.0,4.5,Botafogo,Entire rental unit,4,Entire home/apt,1.0,2.0,995.0,1,1.0,1125,8,-22.95517,-43.17423
1.0,5.0,Del Castilho,Entire rental unit,5,Entire home/apt,2.0,3.0,550.0,3,1.0,1125,1,-22.87483,-43.26671
0.0,5.0,Flamengo,Entire rental unit,4,Entire home/apt,2.0,3.0,610.0,5,1.0,7,1,-22.92988,-43.17633
10.0,5.0,Leme,Entire rental unit,6,Entire home/apt,3.0,4.0,976.0,3,2.0,90,9,-22.96303,-43.1671
0.0,4.82,Centro,Entire rental unit,6,Entire home/apt,1.0,1.0,286.0,2,1.0,1125,11,-22.90027,-43.18153
11.0,4.75,Lagoa,Entire residential home,8,Entire home/apt,5.0,6.0,3313.0,1,5.0,1125,53,-22.96423,-43.19774
1.0,5.0,Copacabana,Private room in rental unit,2,Private room,1.0,2.0,150.0,1,1.0,1125,1,-22.96285,-43.17365
1.0,4.95,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,321.0,5,1.0,1125,19,-22.97463,-43.19119
